"place_ID","date","update","cases","new_cases","last_update"
"Thai Town",2020-09-16,182,157,0,NA
"Beverlywood",2020-09-16,182,150,3,NA
"El Camino Village",2020-09-16,182,144,0,NA
"Duarte",2020-09-16,182,141,0,NA
"View Park Windsor Hills",2020-09-16,182,140,0,NA
"St Elmo Village",2020-09-16,182,137,2,NA
"Playa Vista",2020-09-16,182,134,1,NA
"El Segundo",2020-09-16,182,129,1,NA
"Cadillac Corning",2020-09-16,182,123,1,NA
"Canyon Country",2020-09-16,182,122,0,NA
"Pacific Palisades",2020-09-16,182,121,0,NA
"Wellington Square",2020-09-16,182,120,0,NA
"Wiseburn",2020-09-16,182,119,0,NA
"Beverly Crest",2020-09-16,182,115,2,NA
"Century City",2020-09-16,182,112,1,NA
"Chinatown",2020-09-16,182,112,1,NA
"Longwood",2020-09-16,182,111,0,NA
"Santa Monica Mountains",2020-09-16,182,111,1,NA
"Reseda Ranch",2020-09-16,182,110,0,NA
"South Carthay",2020-09-16,182,109,0,NA
"Rosewood West Rancho Dominguez",2020-09-16,182,104,0,NA
"Malibu",2020-09-16,182,101,0,NA
"Park La Brea",2020-09-16,182,101,0,NA
"Toluca Lake",2020-09-16,182,99,1,NA
"Elysian Park",2020-09-16,182,95,1,NA
"Ladera Heights",2020-09-16,182,94,0,NA
"Palos Verdes Estates",2020-09-16,182,92,0,NA
"Rancho Park",2020-09-16,182,87,0,NA
"San Marino",2020-09-16,182,86,1,NA
"Arcadia",2020-09-16,182,85,0,NA
"Littlerock",2020-09-16,182,83,0,NA
"Littlerock Pearblossom",2020-09-16,182,83,0,NA
"East Whittier",2020-09-16,182,82,0,NA
"Lafayette Square",2020-09-16,182,81,0,NA
"Monrovia",2020-09-16,182,80,0,NA
"South El Monte",2020-09-16,182,80,1,NA
"Bel Air",2020-09-16,182,79,0,NA
"Little Tokyo",2020-09-16,182,78,0,NA
"East Pasadena",2020-09-16,182,77,0,NA
"La Rambla",2020-09-16,182,77,0,NA
"Exposition",2020-09-16,182,76,1,NA
"Angelino Heights",2020-09-16,182,74,0,NA
"Del Aire",2020-09-16,182,73,1,NA
